case_id,family_id,family,room,corpora,quality_partitions,actor_ids,roles,historical_source_partition,reference_class,complete_reference,overlap,utterances,reference_words,scheduled_duration_s,prepared_frames,sample_rate_hz,channels,prepared_format,raw_format,capture_id,capture_minus_source_offset_samples,O0_sha256,O1_sha256,O0_gain_already_applied,O1_gain_already_applied,runtime_gain,original_normalized_transcripts,activity_reference,exact_word_timing,exact_phonetic_timing,punctuation_reference,metric_limitations,screen_48
S45_08_10,F08,Matched clear and obstructed,Arise Floor 2 Kitchen,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_6780c1e3d0bfe13078f7"", ""CV_8c9d6f14b797c3ffeb85""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,15,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,b17e01dbd7ba1b8db3191ada5eda8edaf0f23bafe02dacef924d91526896902e,825db9a3014a353f36568b20f4cfd9cd76b49f442bb9608b27ac6cb4307a30bc,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,True
S45_08_11,F08,Matched clear and obstructed,Arise Floor 2 Kitchen,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_eey"", ""CMU_ARCTIC_fem""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,25,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,301a2f6857539af17240135b1009909fbc108fe090658f3ae96449a23a2da9d6,af1a39eda4d695619485a3bba63a2b5eea6cdeb06c11df0c6350c5bd5f9fc548,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_08_12,F08,Matched clear and obstructed,Arise Floor 2 Kitchen,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_eey"", ""CMU_ARCTIC_fem""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,25,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,2399ac449a54a01fa55a97c62794a546cae6335c29b9d882bcfbf2c7a3dbfa24,c82c7790f621e65038a2e7c59b2479cd87af2ee31fcf0b7685600374db08d799,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_08_13,F08,Matched clear and obstructed,Arise Floor 2 Kitchen,"[""HiFiTTS""]","[""other""]","[""HIFITTS_6670"", ""HIFITTS_6671""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,31,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,ebf709975a6fa5530e31cac2fd18f00d871bfe9471f40392cd8b755e922f88a4,aecbad2763ae278dec0bd8dd4c384c54ddde58f430b65679cbcfc2f88d8af941,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_08_14,F08,Matched clear and obstructed,Arise Floor 2 Kitchen,"[""HiFiTTS""]","[""other""]","[""HIFITTS_6670"", ""HIFITTS_6671""]","[""target_or_conversation""]",development,complete_nonoverlap,True,False,3,31,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,019b0b3ee7bd9d72155643508dc944d98fb9c35f668c215668ba325b9abd3b0b,1346cbea6b08bb24cd73dddb42a6f728437e51e6989544b7d480690413c226d6,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_08_15,F08,Matched clear and obstructed,Arise Floor 2 Kitchen,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_ba6b4113f6df628a21fe"", ""CV_cb8bbb33611dc9825ccf""]","[""target_or_conversation""]",downstream_reserve,complete_nonoverlap,True,False,3,25,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,24716ef5cca50f466162e2c28321c831abc3344e41d40fb0b6ab90a4b36c4494,ca718dc39e129656daa236584ad8cb6e6376485202f1eb1316e6836d287e99ab,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_08_16,F08,Matched clear and obstructed,Arise Floor 2 Kitchen,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_ba6b4113f6df628a21fe"", ""CV_cb8bbb33611dc9825ccf""]","[""target_or_conversation""]",downstream_reserve,complete_nonoverlap,True,False,3,25,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,ca619e8dc4189493b77f4058ee7e8ae301ed22bd065b1065933fe4e06aa69cdf,fef8cbe21a7c1e33add55d9cde338873c25a297e011f16eaf199aa638a684d2b,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_08_17,F08,Matched clear and obstructed,Arise Floor 2 Kitchen,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_axb"", ""CMU_ARCTIC_rxr""]","[""target_or_conversation""]",downstream_reserve,complete_nonoverlap,True,False,3,24,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,5deca3d6e76b2450b5e0020083ec70c3d1e64c09163489a82e5a50eedfe1300b,a26ef317c33868ade30ce0aff815c8c468438765f267f8c524b9eea2ec3df76c,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_08_18,F08,Matched clear and obstructed,Arise Floor 2 Kitchen,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_axb"", ""CMU_ARCTIC_rxr""]","[""target_or_conversation""]",downstream_reserve,complete_nonoverlap,True,False,3,24,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,87863b5a9ca9b56724fa93c55fd1e0e7211f5aa10f199eb95598b83f0310b9d1,0ef4665fc6feb61868c0a9852dd75810bfe40522e4fbf5e988fb9b97b0846156,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,False
S45_08_19,F08,Matched clear and obstructed,Arise Floor 2 Kitchen,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_8051"", ""HIFITTS_9017""]","[""target_or_conversation""]",downstream_reserve,complete_nonoverlap,True,False,3,18,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,d423dfcc9674f5d050b04af1af24178cebacf3be96ba2b8300c1822c39256a00,dbe78319ffe8fcf0a4b2b538311efdca7e9b526379f95bd21bbede614efae6f0,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,True
S45_08_20,F08,Matched clear and obstructed,Arise Floor 2 Kitchen,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_8051"", ""HIFITTS_9017""]","[""target_or_conversation""]",downstream_reserve,complete_nonoverlap,True,False,3,18,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,f4be0a09a6db0b00a457750c0fbb0081dfc4149827faa5d5690fee4a304e12cd,71a543051579f281417e1f5601946b1acab512be78e5062ba1019a607b601873,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,lexical scoring supported; timing/activity approximate,True
S45_09_01,F09,Near table speech and distant outsider,Arise 5th floor low table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_gka"", ""CMU_ARCTIC_jmk""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,3,32,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,30370c501f3346c21adec50d7edc3d570384be264eef06f582aa477b7ca9ff47,132de57e894495ad55f74c8625206f11b28bc56dccdd312d0378cc1c120b1ad2,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,True
S45_09_02,F09,Near table speech and distant outsider,Arise Kitchen Main Table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_bc25d4fe155478871b18"", ""CV_c86d546169ef5ac0dbe9""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,3,19,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,769d3aba49acacf5541cf4fabf86a21a8987afc8ec03a5b6ee43a202557f5d30,34bf4831efc260e1d1074f1383654c8e2992b6fc535edaffeb85570e94badc88,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_09_03,F09,Near table speech and distant outsider,Arise Kitchen Main Table,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_9136"", ""HIFITTS_92""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,3,28,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,11e85e799f4114252832612bfb1125bfcfeb7b5038cd80417ab3c59fd9f16975,44388f8c3d03321586c3765a94db52892a6faf4767c94531d57ea8470ece4d44,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_09_04,F09,Near table speech and distant outsider,Arise 5th floor low table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_ksp"", ""CMU_ARCTIC_ljm""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,3,22,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,97562ae22097b19a13eefa63563307d87e215d2946bde6470473633bc48fb1f1,4f4a10d995eb21e3b7c5e3024ad45df8cb025d265f92036a3b10cb1b025ca9db,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_09_05,F09,Near table speech and distant outsider,Arise Kitchen Main Table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_d3c1e11354306288eba3"", ""CV_da7630c05ea3de5a8b18""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,3,24,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,808bff77f9d1f812755e0705413b3821be2562b178fe29c501ec68f96bd9ce53,1a4efffb52c48ad56573436fc44b7dea1299a60125013acd0b30b46b9fc32771,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_09_06,F09,Near table speech and distant outsider,Arise Kitchen Main Table,"[""HiFiTTS""]","[""other""]","[""HIFITTS_11614"", ""HIFITTS_11697""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,3,35,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,34e717950fcc2d5ff770479bc6407c91d519b74d12ac62d24ed9e9a2b74064af,59adcdbeaed8e4f42a432fcae40ec331d1504ddd5d32a84ff8fb8f9f6fa40d17,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_09_07,F09,Near table speech and distant outsider,Arise 5th floor low table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_lnh"", ""CMU_ARCTIC_rms""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,3,17,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,bec17e0584cc81b754eb6995d31bb39c6636ea11c5a7383461c93e986d14e7df,04208e1f6773b87b0a97fc74aa6044f4b4ef22e3b2db430f5f7fb59087343cab,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_09_08,F09,Near table speech and distant outsider,Arise Kitchen Main Table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_e2570918d433fe70613d"", ""CV_f82fc5dd15117edcfe9a""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,3,32,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,1475839be2b459f2bf8dd0222b0b07c0318210ff6d126fc4f30bbc01e336eef1,126381e4e8f559e6dcaddb3b180ba789d4b1b3ed11b6cff82b8c22c4afa653a9,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,True
S45_09_09,F09,Near table speech and distant outsider,Arise Kitchen Main Table,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_12787"", ""HIFITTS_6097""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,3,26,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,4adf4a5bc01e9ad9247a1aa56acedcb49d4616ae7c143cf0721777bf7c3f8936,a833a4e67f98cb8e5317cb9e0e3b67074a14d658f66eb69f778726d3fca1cc11,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_09_10,F09,Near table speech and distant outsider,Arise 5th floor low table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_aew"", ""CMU_ARCTIC_slp""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,3,33,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,e79e26f2bb222771f79893b83f76edca1cd342a5205b3cf3e962dba376242e38,baa3adbbedc372eb786b84c5b3a60d293bb88d303a9822fe110564fc540da619,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_09_11,F09,Near table speech and distant outsider,Arise Kitchen Main Table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_0ec4d6799c8c83a9a047"", ""CV_2abbf1ec09fa0aeb6d9b""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,3,38,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,2d2de3fe511c144c4935b59f485d888e98f9dcc20409f110223b60e3a55108cd,fa6b7687a7a57e5b581246d4a979b95bff5f4a606869e9678924de658a4aef7c,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_09_12,F09,Near table speech and distant outsider,Arise Kitchen Main Table,"[""HiFiTTS""]","[""other""]","[""HIFITTS_6670"", ""HIFITTS_6671""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,3,31,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,d4b7f73f2cbff45790385cd545523f827ea5ea95069ad6e86494bcb73fe14f7b,870797895d8cbc80fafe1f1569391f9e4842497932cab22b9ca99844561d273a,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_09_13,F09,Near table speech and distant outsider,Arise 5th floor low table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_ahw"", ""CMU_ARCTIC_aup""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,3,27,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,ef131834639efe0496dafa8f63596aa391b9437811c0d6463ae15e8c35609846,df3806e78ed1633d81916d5ba32204f3d0f43ce4c7e499e7e5e2b8e77cb7e666,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_09_14,F09,Near table speech and distant outsider,Arise Kitchen Main Table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_3b33694cdeb42c66d688"", ""CV_5bb2ca9b27ebe4cea0b5""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,3,30,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,2e54c778a3e9838273d716b6a649eeb69bb6b6e8926a6c6370234b5bb3f5795e,37d246b90bba3d11ea59dc2e42b497d531a9b1383f830120bf4f98cafd1965d9,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_09_15,F09,Near table speech and distant outsider,Arise Kitchen Main Table,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_9136"", ""HIFITTS_92""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,3,19,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,41531fba132b3307e6cdf4b3240c4eae3c283ed35dcbc15cc96c9f84f267db0f,c27783f5a71e497b3438dcfa520fcddfcdce125f3f7d0effe87a0eb9c08fdb6b,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,True
S45_09_16,F09,Near table speech and distant outsider,Arise 5th floor low table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_bdl"", ""CMU_ARCTIC_clb""]","[""background_talker"", ""target_or_conversation""]",development,complete_overlap,True,True,3,30,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,8f7ae0af222b7400cf6c3ee21bf65b7010d8a0452e28bc2fe1ad5401e2d2a39e,f91eb47175d0f17a59ca6576181dc6d1cb4d372feacfdbd52f204e1c7e9d1d1e,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_09_17,F09,Near table speech and distant outsider,Arise Kitchen Main Table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_6b5e3c9ca9030b7da6be"", ""CV_ba6b4113f6df628a21fe""]","[""background_talker"", ""target_or_conversation""]",downstream_reserve,complete_overlap,True,True,3,25,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,e243d133b59cf6f9c49151fc2a1806934f87d3bdd864f3a183f81ce7780f0ec2,980cef969fe9b0c520908dfc0292b5754fe063ed4e305b0bf32e58241b3f1cf6,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_09_18,F09,Near table speech and distant outsider,Arise Kitchen Main Table,"[""HiFiTTS""]","[""clean"", ""other""]","[""HIFITTS_8051"", ""HIFITTS_9017""]","[""background_talker"", ""target_or_conversation""]",downstream_reserve,complete_overlap,True,True,3,24,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,c1d5cb0dc6571d2e655cd4772c3122978338b03962234a7076319cf584ff7849,fb94720c66ce8b37175ec54c67b09e3f69ab9810f04dc0c72092da0a174ad6dd,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_09_19,F09,Near table speech and distant outsider,Arise 5th floor low table,"[""CMU ARCTIC""]","[""studio_project_design""]","[""CMU_ARCTIC_awb"", ""CMU_ARCTIC_slt""]","[""background_talker"", ""target_or_conversation""]",downstream_reserve,complete_overlap,True,True,3,26,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,21e0628cbb33428f7a57af23e5c9212ab7eecb6cdc7ccbd6e69fe7c93ba50d68,f68d2ca799def30d4b697440242f2931795b37f5027c17bdf96cb23ac91be464,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,False
S45_09_20,F09,Near table speech and distant outsider,Arise Kitchen Main Table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_6b5e3c9ca9030b7da6be"", ""CV_cb8bbb33611dc9825ccf""]","[""background_talker"", ""target_or_conversation""]",downstream_reserve,complete_overlap,True,True,3,26,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,285698d13cb27206d8d106992b6a0cfade37ae2e8fd1bbee8b393fc1ed3bd679,9ff37bc5e258009fe66ba6e7ac0b1fcf728679dbbfc5fefca4b82da9e1bdf7c2,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,overlap: speaker/permutation lexical scoring; activity is estimated,True
S45_10_01,F10,Localized nonspeech and transients,Arise 5th floor low table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_6780c1e3d0bfe13078f7"", ""CV_8c9d6f14b797c3ffeb85""]","[""target_or_conversation""]",development,incomplete_ambient_reference,False,False,3,17,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,d95c95940753f1699deea6419119b6b5ebffadda534182af440b31e5dca5a126,fada82b424186c26785392122a584ba10ff80d6db837e041b178606b2374b2c6,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,True
S45_10_02,F10,Localized nonspeech and transients,Arise 5th floor low table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_6780c1e3d0bfe13078f7"", ""CV_8c9d6f14b797c3ffeb85""]","[""target_or_conversation""]",development,incomplete_ambient_reference,False,False,3,17,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,0c0022877c1fcc20c1dc69a48768b0b43256244fd52d23f10e2774b033e6983c,7884679e42c6875bf3759d2ee251ca859804d8ff410ce459cc2a834136f7bb35,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,False
S45_10_03,F10,Localized nonspeech and transients,Arise 5th floor low table,"[""Common Voice""]","[""self_reported_60plus_real_recording""]","[""CV_6780c1e3d0bfe13078f7"", ""CV_8c9d6f14b797c3ffeb85""]","[""target_or_conversation""]",development,incomplete_ambient_reference,False,False,3,17,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T044122_18b754,2705,cdb44c75f4302639a2b51cdbf8ba5dc2681777458b6dc7ac00c7ce1a96697b0a,e715b09fd39cd8d0fc3aba72c0a937bb026745ec75bd8ad9cef2f9e268d591a4,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,False
S45_10_04,F10,Localized nonspeech and transients,Arise Kitchen Main Table,"[""HiFiTTS""]","[""other""]","[""HIFITTS_11614"", ""HIFITTS_11697""]","[""target_or_conversation""]",development,incomplete_ambient_reference,False,False,3,31,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,c0d522c5356bc24e8b0ee15692671894ad97350c2482dc0c9982de4811a57393,78114b90d6251ff14ad48ad7c25f26d0fc4a13fe28d069d9afe6b273f8d25a8b,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,False
S45_10_05,F10,Localized nonspeech and transients,Arise Kitchen Main Table,"[""HiFiTTS""]","[""other""]","[""HIFITTS_11614"", ""HIFITTS_11697""]","[""target_or_conversation""]",development,incomplete_ambient_reference,False,False,3,31,45,715127,16000,1,PCM_16,PCM_24,canonical_20260909T071736_0228fe,2705,41146e26d7843d79f3c630e09e5a5fa1695938ba8a8b6f7de8e3cdea7ee51f75,3892671ca2d9be9f5ee073d7c92f81aed9c859329bbca122dce62eccf5075234,1.4125375446227544,1.0,1.0,LOCAL_FULL_AUDIT,estimated 20ms grid; preserved source and mapping provenance,UNAVAILABLE,UNAVAILABLE,original source text only; not independent conversational gold,incomplete all-speaker truth: target-conditioned lexical scoring only,False
